"term" "freq"
"lol love" 410
"lol man" 89
"lol maybe" 134
"lol me" 205
"lol more" 61
"lol my" 859
"lol na" 1020
"lol nah" 76
"lol never" 112
"lol new" 82
"lol nice" 130
"lol no" 741
"lol nope" 55
"lol not" 389
"lol nothing" 77
"lol now" 208
"lol o" 94
"lol of" 113
"lol oh" 597
"lol ok" 296
"lol okay" 140
"lol omg" 201
"lol on" 146
"lol one" 128
"lol only" 84
"lol or" 94
"lol our" 80
"lol p" 269
"lol people" 83
"lol please" 132
"lol really" 122
"lol right" 106
"lol rt" 1641
"lol s" 57
"lol same" 70
"lol see" 83
"lol seriously" 59
"lol she" 253
"lol she's" 65
"lol shut" 59
"lol smh" 98
"lol so" 862
"lol some" 94
"lol sometimes" 78
"lol sorry" 226
"lol sounds" 110
"lol still" 95
"lol stop" 63
"lol tell" 81
"lol thank" 440
"lol thanks" 1087
"lol that" 723
"lol that's" 537
"lol thats" 145
"lol the" 1022
"lol then" 79
"lol there" 144
"lol there's" 62
"lol they" 312
"lol they're" 51
"lol this" 527
"lol those" 52
"lol time" 60
"lol to" 123
"lol today" 105
"lol too" 118
"lol true" 86
"lol u" 470
"lol ugh" 54
"lol ur" 69
"lol very" 91
"lol wait" 64
"lol was" 80
"lol watching" 106
"lol we" 698
"lol we're" 102
"lol welcome" 81
"lol well" 542
"lol what" 755
"lol what's" 154
"lol whats" 55
"lol when" 363
"lol where" 192
"lol who" 205
"lol why" 369
"lol will" 107
"lol with" 87
"lol would" 56
"lol wow" 189
"lol x" 51
"lol xd" 103
"lol y" 148
"lol ya" 58
"lol yay" 58
"lol yea" 270
"lol yeah" 593
"lol yep" 81
"lol yes" 534
"lol you" 1527
"lol you're" 236
"lol your" 255
"lolol i" 69
"lololol i" 60
"london and" 236
"london for" 86
"london i" 84
"london in" 77
"london is" 63
"london na" 60
"london the" 65
"london to" 86
"lone star" 79
"lonely and" 109
"lonely i" 52
"long a" 100
"long after" 244
"long ago" 668
"long and" 1034
"long are" 139
"long as" 3074
"long at" 95
"long awaited" 91
"long beach" 324
"long because" 52
"long been" 145
"long before" 476
"long but" 339
"long day" 1358
"long days" 87
"long did" 90
"long distance" 193
"long do" 85
"long does" 113
"long drive" 111
"long enough" 734
"long for" 366
"long form" 53
"long gone" 138
"long hair" 220
"long hard" 55
"long has" 61
"long haul" 90
"long have" 149
"long he" 53
"long history" 90
"long hot" 56
"long hours" 104
"long i" 675
"long i'm" 80
"long if" 72
"long in" 181
"long is" 143
"long island" 328
"long it" 368
"long it's" 97
"long journey" 68
"long just" 63
"long last" 63
"long lasting" 104
"long life" 60
"long line" 143
"long lines" 64
"long list" 153
"long live" 156
"long lol" 55
"long long" 248
"long lost" 163
"long my" 66
"long na" 174
"long nap" 65
"long night" 266
"long now" 72
"long of" 91
"long on" 72
"long one" 79
"long or" 64
"long overdue" 163
"long periods" 64
"long post" 77
"long range" 65
"long road" 63
"long run" 378
"long runs" 52
"long shot" 115
"long since" 294
"long sleeve" 71
"long so" 144
"long standing" 85
"long story" 291
"long term" 1157
"long thanks" 58
"long that" 139
"long the" 233
"long they" 79
"long this" 104
"long time" 3905
"long to" 721
"long trip" 65
"long until" 89
"long wait" 89
"long walk" 140
"long walks" 52
"long way" 759
"long we" 115
"long week" 210
"long weekend" 351
"long when" 51
"long while" 119
"long will" 136
"long with" 72
"long years" 54
"long you" 178
"longer a" 212
"longer and" 217
"longer available" 60
"longer be" 188
"longer but" 91
"longer for" 58
"longer have" 163
"longer i" 180
"longer in" 145
"longer na" 53
"longer than" 764
"longer the" 159
"longer to" 186
"longer with" 59
"longer you" 78
"longest day" 75
"longest time" 93
"longing for" 92
"look a" 412
"look after" 155
"look alike" 97
"look amazing" 177
"look and" 500
"look around" 374
"look as" 183
"look at" 8003
"look away" 102
"look awesome" 80
"look back" 726
"look bad" 135
"look beautiful" 99
"look better" 195
"look but" 107
"look closely" 75
"look cool" 88
"look cute" 122
"look different" 57
"look down" 191
"look even" 59
"look fabulous" 53
"look for" 2505
"look forward" 3373
"look from" 60
"look fwd" 61
"look good" 852
"look gorgeous" 57
"look great" 404
"look how" 137
"look i" 428
"look i'm" 64
"look if" 102
"look in" 611
"look into" 710
"look is" 121
"look it" 301
"look it's" 76
"look just" 112
"look like" 4754
"look me" 97
"look more" 163
"look my" 67
"look na" 121
"look nice" 115
"look no" 134
"look of" 440
"look on" 469
"look or" 51
"look out" 898
"look over" 135
"look pretty" 187
"look really" 147
"look right" 97
"look so" 722
"look that" 204
"look the" 306
"look this" 90
"look through" 160
"look to" 534
"look too" 121
"look up" 830
"look very" 164
"look we" 61
"look what" 188
"look when" 80
"look who" 86
"look who's" 51
"look with" 89
"look you" 126
"looked a" 140
"looked after" 55
"looked amazing" 56
"looked and" 86
"looked around" 160
"looked as" 66
"looked at" 1688
"looked back" 159
"looked down" 112
"looked for" 146
"looked forward" 103
"looked good" 143
"looked great" 149
"looked in" 139
"looked into" 142
"looked it" 90
"looked just" 58
"looked like" 1445
"looked more" 58
"looked on" 82
"looked out" 113
"looked over" 108
"looked pretty" 100
"looked really" 55
"looked so" 234
"looked the" 67
"looked through" 71
"looked to" 117
"looked up" 403
"looked very" 57
"lookin at" 154
"lookin for" 203
"lookin forward" 107
"lookin good" 104
"lookin like" 108
"lookin out" 66
"looking a" 148
"looking after" 85
"looking ahead" 56
"looking and" 181
"looking around" 148
"looking as" 54
"looking at" 3737
"looking back" 410
"looking but" 55
"looking down" 119
"looking for" 9761
"looking forward" 10207
"looking foward" 51
"looking fwd" 206
"looking good" 623
"looking great" 94
"looking i" 91
"looking in" 188
"looking into" 366
"looking like" 694
"looking more" 60
"looking on" 76
"looking out" 375
"looking over" 116
"looking pretty" 117
"looking so" 127
"looking the" 77
"looking through" 250
"looking to" 1695
"looking up" 352
"looking very" 72
"lookout for" 212
"looks a" 257
"looks amazing" 266
"looks and" 205
"looks as" 124
"looks at" 510
"looks awesome" 245
"looks beautiful" 65
"looks better" 125
"looks cool" 92
"looks delicious" 72
"looks exactly" 57
"looks fantastic" 70
"looks for" 106
"looks forward" 51
"looks good" 564
"looks great" 657
"looks i" 94
"looks in" 79
"looks interesting" 79
"looks just" 149
"looks like" 7711
"looks more" 136
"looks nice" 96
"looks of" 111
"looks on" 74
"looks pretty" 228
"looks really" 177
"looks so" 626
"looks the" 104
"looks to" 277
"looks up" 59
"looks very" 175
"loose and" 77
"loose ends" 53
"loose in" 59
"loose the" 57
"lord and" 341
"lord for" 252
"lord has" 140
"lord have" 53
"lord help" 106
"lord i" 288
"lord in" 88
"lord is" 291
"lord knows" 136
"lord my" 52
"lord na" 63
"lord of" 291
"lord please" 80
"lord that" 71
"lord the" 87
"lord to" 69
"lord who" 52
"lord will" 73
"lord you" 60
"lord your" 84
"los angeles" 1800
"lose a" 274
"lose all" 75
"lose and" 82
"lose by" 69
"lose her" 62
"lose his" 71
"lose i" 90
"lose in" 109
"lose it" 256
"lose lbs" 55
"lose my" 293
"lose our" 59
"lose sight" 75
"lose some" 104
"lose that" 74
"lose the" 410
"lose their" 174
"lose this" 106
"lose to" 154
"lose weight" 362
"lose you" 105
"lose your" 175
"lose yourself" 64
"losing a" 138
"losing followers" 53
"losing her" 59
"losing his" 70
"losing it" 88
"losing my" 218
"losing streak" 77
"losing the" 151
"losing their" 82
"losing to" 104
"losing weight" 123
"losing you" 59
"losing your" 74
"loss and" 196
"loss but" 76
"loss for" 191
"loss i" 128
"loss in" 125
"loss is" 87
"loss of" 907
"loss the" 57
"loss to" 257
"lost a" 636
"lost all" 245
"lost an" 63
"lost and" 338
"lost another" 53
"lost as" 55
"lost at" 85
"lost but" 135
"lost by" 95
"lost control" 63
"lost count" 51
"lost followers" 54
"lost for" 76
"lost her" 205
"lost his" 276
"lost i" 174
"lost in" 868
"lost interest" 52
"lost it" 267
"lost its" 82
"lost lbs" 101
"lost me" 69
"lost my" 847
"lost na" 57
"lost of" 69
"lost on" 151
"lost one" 87
"lost or" 67
"lost our" 100
"lost pounds" 132
"lost so" 83
"lost some" 96
"lost that" 90
"lost the" 530
"lost their" 271
"lost this" 67
"lost to" 310
"lost track" 67
"lost two" 54
"lost weight" 57
"lost when" 52
"lost without" 63
"lost you" 59
"lost your" 117
"lot's of" 109
"lot a" 53
"lot about" 535
"lot and" 465
"lot at" 109
"lot better" 375
"lot but" 268
"lot easier" 171
"lot for" 228
"lot from" 148
"lot going" 131
"lot has" 76
"lot i" 427
"lot if" 85
"lot in" 336
"lot is" 87
"lot it" 58
"lot just" 58
"lot lately" 122
"lot less" 187
"lot like" 385
"lot longer" 64
"lot more" 1313
"lot na" 125
"lot of" 14592
"lot on" 219
"lot so" 124
"lot that" 68
"lot the" 112
"lot this" 83
"lot to" 1005
"lot too" 53
"lot we" 59
"lot when" 74
"lot with" 99
"lot you" 57
"lots and" 301
"lots more" 178
"lots of" 9244
"lots to" 359
"lottery ticket" 60
"loud and" 335
"loud as" 101
"loud at" 58
"loud i" 111
"loud in" 83
"loud music" 60
"loud on" 51
"loud to" 73
"louder than" 152
"louis and" 107
"louis county" 76
"louis vuitton" 96
"lounge and" 60
"lounge in" 135
"lounge is" 59
"lounge on" 52
"lounge tonight" 68
"love a" 1149
"love about" 372
"love affair" 143
"love again" 70
"love all" 753
"love always" 74
"love an" 91
"love and" 3385
"love any" 60
"love are" 122
"love as" 155
"love at" 225
"love austin" 117
"love back" 67
"love be" 103
"love because" 114
"love being" 649
"love big" 74
"love books" 61
"love both" 91
"love but" 460
"love by" 144
"love can" 166
"love chocolate" 53
"love christmas" 58
"love coming" 67
"love d" 99
"love do" 66
"love does" 64
"love doesn't" 60
"love doing" 134
"love don't" 68
"love each" 161
"love em" 155
"love even" 54
"love every" 116
"love everyone" 87
"love everything" 156
"love family" 55
"love finding" 63
"love follow" 59
"love food" 108
"love for" 1828
"love from" 308
"love getting" 222
"love going" 160
"love good" 104
"love great" 77
"love happy" 90
"love has" 111
"love hate" 188
"love have" 100
"love having" 310
"love he" 114
"love hearing" 220
"love her" 1480
"love hey" 65
"love him" 1217
"love his" 290
"love hope" 81
"love how" 1729
"love i" 1212
"love i'm" 212
"love i've" 52
"love if" 231
"love in" 601
"love interest" 66
"love is" 2150
"love isn't" 64
"love it" 8351
"love it's" 147
"love its" 58
"love just" 194
"love justin" 113
"love learning" 52
"love letter" 61
"love life" 238
"love like" 168
"love listening" 118
"love living" 72
"love lol" 91
"love looking" 72
"love love" 1325
"love makes" 75
"love making" 192
"love me" 1963
"love meeting" 57
"love more" 157
"love most" 114
"love music" 129
"love my" 3225
"love myself" 69
"love na" 488
"love never" 92
"love new" 141
"love no" 132
"love not" 174
"love now" 89
"love of" 1411
"love oh" 76
"love on" 287
"love one" 230
"love or" 209
"love our" 524
"love peace" 79
"love people" 156
"love playing" 94
"love reading" 180
"love right" 57
"love rt" 230
"love s" 134
"love seeing" 395
"love she" 95
"love so" 384
"love some" 158
"love someone" 262
"love song" 195
"love songs" 91
"love spending" 67
"love stories" 55
"love story" 273
"love summer" 59
"love support" 51
"love t" 103
"love taking" 70
"love talking" 110
"love thank" 110
"love thanks" 180
"love that" 4320
"love that's" 58
"love the" 8908
"love thee" 53
"love their" 316
"love them" 1541
"love then" 57
"love there" 100
"love these" 420
"love they" 112
"love this" 3340
"love those" 433
"love to" 9909
"love today" 118
"love too" 146
"love twitter" 120
"love u" 2155
"love ur" 263
"love us" 197
"love using" 79
"love w" 63
"love waking" 82
"love was" 131
"love watching" 390
"love we" 247
"love well" 59
"love what" 573
"love when" 1026
"love who" 101
"love will" 196
"love with" 2796
"love without" 57
"love working" 181
"love would" 55
"love writing" 64
"love y'all" 107
"love ya" 856
"love yall" 69
"love yes" 68
"love you" 16301
"love your" 3298
"love yourself" 128
"love youu" 148
"loved all" 74
"loved and" 268
"loved being" 56
"loved by" 191
"loved every" 106
"loved for" 56
"loved having" 79
"loved her" 229
"loved him" 154
"loved his" 89
"loved how" 101
"loved i" 83
"loved it" 1784
"loved me" 203
"loved my" 117
"loved one" 216
"loved ones" 544
"loved reading" 53
"loved seeing" 153
"loved so" 54
"loved that" 361
"loved the" 1623
"loved them" 192
"loved this" 241
"loved to" 301
"loved watching" 71
"loved you" 288
"loved your" 351
"lovely and" 262
"lovely but" 57
"lovely comments" 58
"lovely day" 305
"lovely evening" 59
"lovely i" 115
"lovely ladies" 92
"lovely lady" 72
"lovely little" 78
"lovely people" 98
"lovely time" 63
"lovely to" 168
"lovely weekend" 103
"lovely wife" 66
"lover and" 69
"lover of" 130
"lovers and" 63
"lovers of" 61
"loves a" 102
"loves and" 114
"loves her" 171
"loves him" 64
"loves his" 138
"loves it" 305
"loves me" 498
"loves that" 78
"loves the" 326
"loves them" 98
"loves this" 73
"loves to" 554
"loves u" 66
"loves us" 128
"loves you" 766
"lovin it" 126
"lovin the" 147
"loving all" 129
"loving and" 171
"loving every" 75
"loving it" 620
"loving life" 119
"loving me" 69
"loving my" 207
"loving someone" 68
"loving that" 95
"loving the" 959
"loving this" 409
"loving you" 175
"loving your" 106
"low and" 308
"low as" 116
"low budget" 83
"low carb" 53
"low cost" 142
"low end" 51
"low for" 123
"low heat" 230
"low i" 91
"low in" 135
"low income" 155
"low key" 238
"low level" 83
"low of" 65
"low on" 149
"low price" 68
"low prices" 65
"low s" 98
"low self" 66
"low speed" 107
"low to" 101
"lower back" 100
"lower level" 90
"lower than" 199
"lower the" 161
"lower your" 77
"loyal and" 57
"loyal to" 121
"loyalty to" 67
"lt span" 128
"luck and" 378
"luck at" 176
"luck but" 60
"luck for" 108
"luck getting" 61
"luck i" 419
"luck i'm" 90
"luck if" 61
"luck in" 403
"luck is" 112
"luck my" 78
"luck na" 127
"luck next" 73
"luck of" 60
"luck on" 449
"luck rt" 96
"luck so" 64
"luck thanks" 69
"luck that" 51
"luck the" 112
"luck this" 163
"luck to" 1219
"luck today" 187
"luck tomorrow" 107
"luck tonight" 141
"luck w" 75
"luck we" 96
"luck with" 888
"luck you" 83
"lucked out" 62
"luckily for" 88
"luckily i" 250
"luckily it" 54
"luckily my" 57
"luckily the" 101
"luckily we" 60
"lucky and" 115
"lucky charms" 54
"lucky day" 91
"lucky enough" 371
"lucky for" 169
"lucky girl" 106
"lucky i" 393
"lucky if" 58
"lucky in" 57
"lucky man" 57
"lucky me" 71
"lucky one" 192
"lucky ones" 55
"lucky that" 146
"lucky to" 816
"lucky we" 69
"lucky winner" 185
"lucky winners" 52
"lucky you" 245
"luke bryan" 56
"lunch a" 59
"lunch and" 739
"lunch at" 577
"lunch break" 261
"lunch but" 93
"lunch date" 90
"lunch dinner" 63
"lunch for" 136
"lunch hour" 83
"lunch i" 297
"lunch i'm" 52
"lunch in" 224
"lunch is" 187
"lunch it" 54
"lunch menu" 51
"lunch na" 77
"lunch now" 54
"lunch on" 139
"lunch or" 192
"lunch so" 81
"lunch soon" 55
"lunch special" 97
"lunch the" 97
"lunch then" 65
"lunch this" 70
"lunch time" 290
"lunch to" 105
"lunch today" 442
"lunch tomorrow" 76
"lunch w" 82
"lunch was" 92
"lunch we" 136
"lunch when" 54
"lunch with" 658
"lurking in" 55
"luther king" 296
"luv it" 136
"luv that" 55
"luv the" 72
"luv to" 64
"luv u" 336
"luv ya" 181
"luv you" 88
"luxury of" 103
"lying about" 74
"lying around" 87
"lying down" 58
"lying if" 59
"lying in" 145
"lying on" 181
"lying to" 167
"lyrics and" 84
"lyrics are" 75
"lyrics to" 165
"m a" 316
"m and" 413
"m april" 62
"m at" 212
"m but" 69
"m c" 62
"m d" 89
"m e" 82
"m edt" 60
"m f" 120
"m for" 162
"m friday" 93
"m g" 136
"m good" 67
"m i" 519
"m if" 52
"m in" 234
"m is" 122
"m just" 54
"m m" 304
"m m's" 108
"m monday" 89
"m ms" 125
"m n" 88
"m na" 161
"m not" 62
"m o" 80
"m on" 252
"m p" 246
"m s" 142
"m saturday" 108
"m so" 93
"m sunday" 107
"m t" 64
"m that" 70
"m the" 263
"m this" 78
"m to" 381
"m today" 110
"m we" 59
"m when" 54
"m with" 83
"m you" 54
"ma'am i" 66
"ma ana" 58
"ma i" 65
"mac and" 253
"mac cheese" 105
"mac i" 54
"mac is" 54
"mac miller" 125
"mac n" 150
"macaroni and" 83
"macbook air" 71
"macbook pro" 119
"machine and" 225
"machine at" 55
"machine for" 62
"machine i" 133
"machine in" 67
"machine is" 118
"machine that" 85
"machine the" 59
"machine to" 71
"machines and" 76
"machu picchu" 57
"made a" 4163
"made about" 99
"made all" 183
"made an" 456
"made and" 376
"made another" 84
"made any" 92
"made as" 82
"made at" 149
"made available" 110
"made before" 64
"made but" 98
"made by" 891
"made even" 56
"made for" 1154
"made friends" 56
"made from" 709
"made fun" 120
"made good" 65
"made her" 418
"made him" 377
"made his" 272
"made i" 248
"made in" 1026
"made into" 142
"made is" 75
"made it" 4416
"made its" 97
"made just" 59
"made last" 92
"made many" 64
"made me" 4120
"made more" 144
"made my" 2042
"made myself" 106
"made na" 88
"made new" 60
"made no" 149
"made of" 988
"made on" 184
"made one" 203
"made or" 52
"made our" 277
"made out" 318
"made over" 60
"made plans" 65
"made possible" 52
