"term" "freq"
"na na i don't" 107
"na na i got" 54
"na na i had" 128
"na na i have" 346
"na na i hope" 103
"na na i just" 61
"na na i know" 123
"na na i love" 132
"na na i think" 111
"na na i used" 54
"na na i was" 198
"na na i will" 88
"na na i would" 55
"na na if i" 52
"na na if you" 247
"na na in a" 99
"na na in the" 229
"na na it is" 197
"na na it was" 166
"na na na a" 213
"na na na after" 77
"na na na all" 69
"na na na and" 374
"na na na as" 131
"na na na at" 54
"na na na but" 203
"na na na for" 122
"na na na he" 92
"na na na here" 66
"na na na how" 81
"na na na i" 1225
"na na na i'm" 99
"na na na i've" 69
"na na na if" 148
"na na na in" 235
"na na na it" 227
"na na na it's" 86
"na na na my" 181
"na na na now" 105
"na na na of" 56
"na na na on" 96
"na na na one" 71
"na na na she" 58
"na na na so" 277
"na na na that" 62
"na na na the" 1007
"na na na then" 58
"na na na there" 116
"na na na they" 53
"na na na this" 329
"na na na to" 116
"na na na we" 232
"na na na well" 53
"na na na what" 159
"na na na when" 138
"na na na with" 55
"na na na you" 123
"na na of course" 81
"na na on the" 95
"na na one of" 83
"na na so i" 134
"na na so what" 51
"na na thank you" 108
"na na thanks for" 74
"na na the first" 77
"na na there are" 133
"na na there is" 105
"na na this is" 340
"na na this was" 66
"na na today i" 57
"na na we are" 106
"na na we had" 63
"na na we have" 85
"na na we were" 51
"na na what is" 60
"na na when i" 114
"na na you can" 94
"na of course i" 51
"na one of my" 92
"na one of the" 241
"na preheat oven to" 93
"na some of the" 51
"na thank you for" 216
"na thank you so" 69
"na thank you to" 58
"na thanks for the" 384
"na thanks so much" 81
"na there is a" 133
"na there is no" 73
"na there was a" 67
"na this is a" 302
"na this is my" 74
"na this is not" 51
"na this is one" 52
"na this is the" 235
"na this is what" 64
"na we had a" 74
"na we have a" 56
"na what are you" 51
"na what do you" 135
"na what is the" 54
"na what is your" 54
"na when i was" 92
"near the end of" 68
"neck of the woods" 133
"need a break from" 56
"need a lot of" 75
"need i say more" 57
"need someone to talk" 76
"need something to do" 97
"need to be a" 84
"need to be able" 77
"need to be in" 94
"need to be more" 85
"need to be on" 88
"need to buy a" 55
"need to catch up" 169
"need to come to" 90
"need to do a" 91
"need to do is" 153
"need to do some" 61
"need to do something" 79
"need to do that" 63
"need to do to" 86
"need to figure out" 145
"need to find a" 201
"need to focus on" 56
"need to get a" 234
"need to get back" 149
"need to get in" 53
"need to get it" 65
"need to get my" 199
"need to get on" 112
"need to get out" 163
"need to get some" 100
"need to get the" 104
"need to get this" 51
"need to get to" 91
"need to get together" 73
"need to go back" 90
"need to go to" 354
"need to hang out" 99
"need to have a" 179
"need to hurry up" 51
"need to know about" 99
"need to know what" 61
"need to learn how" 87
"need to learn to" 96
"need to look at" 54
"need to make a" 191
"need to make it" 70
"need to make sure" 69
"need to see the" 54
"need to see you" 51
"need to take a" 119
"need to talk about" 76
"need to talk to" 179
"need to work on" 159
"need to worry about" 65
"needless to say i" 156
"needs to be a" 117
"needs to be done" 147
"needs to hurry up" 58
"never a dull moment" 71
"never be able to" 161
"never be the same" 207
"never ceases to amaze" 63
"never get tired of" 102
"never give up on" 89
"never heard of it" 91
"never let you go" 78
"never thought i would" 120
"never too late to" 105
"new server ready vpn" 61
"new year to all" 92
"new year to you" 116
"new york n y" 327
"next couple of days" 111
"next couple of weeks" 74
"next thing you know" 61
"next time i'm in" 64
"next time i see" 75
"next time i will" 70
"next time you're in" 69
"next time you are" 74
"next to each other" 72
"next to me and" 51
"next to me at" 55
"next to me is" 57
"next to me on" 56
"next week i will" 56
"next week or so" 68
"nice of you to" 61
"nice to have a" 114
"nice to hear from" 55
"nice to know that" 53
"nice to meet you" 670
"nice to see the" 66
"nice to see you" 247
"night i had a" 73
"night it was a" 61
"night miobi taught me" 57
"night of my life" 54
"night thanks for the" 91
"nights in a row" 70
"no better way to" 76
"no choice but to" 111
"no doubt about it" 69
"no i am not" 90
"no i don't think" 58
"no i don't want" 52
"no idea how much" 96
"no idea how to" 103
"no idea what i" 72
"no idea what the" 71
"no idea what to" 107
"no longer have to" 55
"no matter how hard" 138
"no matter how many" 177
"no matter how much" 240
"no matter how you" 53
"no matter what happens" 77
"no matter what i" 157
"no matter what the" 138
"no matter what you" 115
"no matter where you" 72
"no need to be" 58
"no no no no" 202
"no not at all" 56
"no one cares about" 61
"no one else is" 64
"no one has ever" 77
"no one in the" 56
"no one wants to" 198
"no one will ever" 65
"no problem thanks for" 70
"no school for me" 74
"no such thing as" 308
"no way i could" 53
"none repeat scroll yellow" 85
"not a bad thing" 79
"not a big deal" 72
"not a big fan" 131
"not a fan of" 401
"not a good day" 67
"not a good idea" 114
"not a good sign" 62
"not a good thing" 66
"not a huge fan" 68
"not a lot of" 155
"not all of the" 54
"not all of them" 76
"not as bad as" 115
"not as good as" 138
"not as much as" 97
"not at all i" 63
"not bad at all" 57
"not bad for a" 55
"not be able to" 382
"not be allowed to" 76
"not been able to" 101
"not being able to" 405
"not even close to" 60
"not even going to" 63
"not going to be" 355
"not going to get" 106
"not going to happen" 69
"not going to lie" 90
"not going to make" 52
"not going to school" 68
"not gonna lie i" 62
"not have to be" 80
"not in a good" 97
"not in the mood" 169
"not know how to" 70
"not looking forward to" 214
"not meant to be" 87
"not much of a" 116
"not need to be" 72
"not one but two" 77
"not one of the" 66
"not one of them" 92
"not one of those" 84
"not only did i" 79
"not only do i" 59
"not only is it" 71
"not only that but" 67
"not part of the" 74
"not supposed to be" 58
"not sure about the" 71
"not sure how i" 142
"not sure how much" 54
"not sure how to" 105
"not sure i can" 83
"not sure if i" 229
"not sure if i'm" 53
"not sure if it" 96
"not sure if it's" 66
"not sure if this" 52
"not sure if you" 67
"not sure what i" 103
"not sure what the" 76
"not sure what to" 126
"not sure why i" 90
"not that i don't" 56
"not the first time" 77
"not the kind of" 57
"not the only one" 414
"not the other way" 60
"not the same as" 124
"not to be a" 66
"not to be confused" 53
"not to mention that" 56
"not to mention the" 229
"not to say that" 82
"not too late to" 111
"not too long ago" 83
"not trying to be" 59
"not very good at" 53
"not want to be" 103
"nothing better to do" 87
"nothing else to do" 55
"nothing more than a" 134
"nothing more than to" 55
"nothing to do with" 622
"nothing to worry about" 65
"nothing wrong with that" 66
"nothing you can do" 51
"novel gray rainbow journey" 66
"now all i need" 60
"now and then i" 79
"now back to the" 82
"now i'm going to" 132
"now i am going" 55
"now i am not" 52
"now i don't know" 81
"now i feel like" 130
"now i get to" 53
"now i have a" 181
"now i have to" 383
"now i just have" 73
"now i just need" 137
"now i know that" 60
"now i know what" 82
"now i know why" 81
"now i need a" 61
"now i need to" 173
"now i think i" 67
"now i want to" 177
"now i wish i" 64
"now if i could" 67
"now if only i" 56
"now is the time" 194
"now it's time for" 106
"now it's time to" 205
"now its time to" 63
"now na na na" 54
"now on to the" 97
"now thanks for the" 179
"now that i am" 100
"now that i have" 196
"now that i know" 60
"now that i think" 78
"now that is a" 58
"now that we have" 67
"now that would be" 61
"now we have a" 62
"now we have to" 53
"now we just need" 53
"now you're just somebody" 57
"number so call me" 97
"o o o o" 132
"o thanks for the" 52
"o to all my" 99
"o to all the" 83
"o to for being" 64
"o to my new" 194
"occurred to me that" 87
"of a bunch of" 51
"of a couple of" 56
"of a lot of" 117
"of a sudden i" 51
"of a year old" 81
"of all of the" 101
"of all the things" 76
"of all time i" 68
"of being able to" 103
"of course i am" 61
"of course i do" 63
"of course i had" 101
"of course i have" 77
"of course i was" 58
"of course i will" 54
"of course if you" 54
"of course it is" 98
"of course it was" 71
"of course there are" 103
"of course there is" 67
"of course this is" 59
"of course you can" 93
"of it as a" 55
"of luck to you" 108
"of me and i" 51
"of my all time" 193
"of my best friends" 154
"of my comfort zone" 53
"of my favorite movies" 95
"of my favorite people" 92
"of my favorite places" 72
"of my favorite songs" 69
"of my favorite things" 211
"of my friends and" 52
"of my friends are" 63
"of my life and" 145
"of my life but" 53
"of my life i" 229
"of na na na" 58
"of new york city" 62
"of one of my" 128
"of one of the" 272
"of our new followers" 53
"of people in the" 74
"of people who are" 60
"of people who have" 55
"of some of the" 242
"of the best in" 66
"of the best things" 97
"of the best ways" 55
"of the book and" 54
"of the book i" 55
"of the car and" 58
"of the day a" 60
"of the day and" 148
"of the day i" 247
"of the day if" 109
"of the day in" 58
"of the day is" 179
"of the day it" 68
"of the day the" 147
"of the day to" 56
"of the day was" 52
"of the day we" 68
"of the day what" 56
"of the day when" 62
"of the day you" 70
"of the end of" 58
"of the fact that" 173
"of the first things" 65
"of the game and" 58
"of the hardest things" 53
"of the holy spirit" 109
"of the house and" 92
"of the hunger games" 90
"of the lord is" 57
"of the matter is" 63
"of the month and" 51
"of the most amazing" 67
"of the most beautiful" 113
"of the most important" 177
"of the most popular" 87
"of the new year" 65
"of the new york" 71
"of the night and" 60
"of the night i" 72
"of the people i" 88
"of the people in" 81
"of the people who" 127
"of the reasons i" 96
"of the reasons why" 54
"of the rest of" 189
"of the s and" 54
"of the same name" 56
"of the school year" 90
"of the season and" 79
"of the state of" 53
"of the story is" 51
"of the th century" 139
"of the things i" 243
"of the things that" 180
"of the things we" 53
"of the time and" 68
"of the time but" 60
"of the time i" 177
"of the time it" 60
"of the time the" 55
"of the u s" 240
"of the united states" 378
"of the university of" 68
"of the week and" 73
"of the week i" 94
"of the week is" 60
"of the world and" 107
"of the world i" 68
"of the world is" 85
"of the world na" 53
"of the year and" 133
"of the year award" 82
"of the year for" 110
"of the year i" 152
"of the year in" 79
"of the year is" 82
"of the year na" 71
"of the year so" 64
"of the year when" 54
"of them in the" 53
"of things to do" 114
"of those days where" 90
"of those people who" 68
"of those who have" 61
"of us in the" 61
"of weeks ago i" 57
"of who i am" 60
"of who you are" 77
"of with nike gps" 134
"of work to do" 115
"of you and your" 67
"of you in the" 51
"of you out there" 73
"of you to say" 57
"of you who are" 135
"of you who don't" 58
"of you who have" 144
"off the coast of" 52
"off the face of" 53
"off the phone with" 77
"off the top of" 95
"off to a good" 97
"off to a great" 141
"off to the gym" 66
"oh by the way" 57
"oh how i love" 122
"oh how i wish" 65
"oh my goodness i" 58
"oh my gosh i" 122
"oh oh oh oh" 65
"oil in a large" 71
"older i get the" 60
"olive oil in a" 61
"omg omg omg omg" 125
"on a baking sheet" 77
"on a couple of" 65
"on a daily basis" 303
"on a date with" 68
"on a day like" 55
"on a friday night" 144
"on a lot of" 101
"on a mission to" 101
"on a piece of" 94
"on a positive note" 54
"on a rainy day" 66
"on a regular basis" 256
"on a saturday night" 106
"on a scale of" 88
"on a side note" 79
"on a wire rack" 72
"on all of the" 58
"on and off the" 65
"on and on about" 69
"on and on and" 91
"on any of the" 51
"on behalf of the" 117
"on both sides of" 128
"on cinco de mayo" 61
"on dancing with the" 69
"on down to the" 53
"on each of the" 55
"on either side of" 75
"on facebook and twitter" 77
"on her way to" 70
"on here in a" 62
"on his way to" 119
"on how to get" 90
"on how to make" 97
"on in my life" 62
"on its way to" 59
"on my bucket list" 53
"on my day off" 72
"on my face and" 57
"on my facebook page" 69
"on my list of" 83
"on my mind i" 71
"on my phone and" 54
"on my phone i" 63
"on my to do" 77
"on my way back" 93
"on my way home" 246
"on my way to" 1403
"on new year's eve" 53
"on one of my" 101
"on one of the" 198
"on one side and" 61
"on one side of" 53
"on our facebook page" 108
"on our way to" 319
"on over to the" 90
"on so many levels" 78
"on some of the" 107
"on thanks for the" 88
"on the back burner" 51
"on the back of" 372
"on the basis of" 128
"on the big screen" 172
"on the bottom of" 119
"on the bright side" 206
"on the brink of" 57
"on the bus and" 59
"on the corner of" 87
"on the couch and" 101
"on the couch with" 76
"on the cover of" 143
"on the dance floor" 115
"on the day of" 112
"on the east coast" 201
