"term" "freq"
"of the summer" 227
"of the sun" 239
"of the sweet" 52
"of the system" 94
"of the table" 128
"of the team" 271
"of the term" 61
"of the text" 52
"of the th" 535
"of the that" 96
"of the the" 189
"of the things" 785
"of the third" 114
"of the three" 303
"of the time" 1519
"of the times" 106
"of the titanic" 54
"of the titans" 55
"of the title" 54
"of the to" 56
"of the top" 434
"of the total" 91
"of the tour" 76
"of the town" 126
"of the trade" 71
"of the tree" 100
"of the trees" 57
"of the trip" 123
"of the true" 54
"of the truth" 80
"of the tunnel" 111
"of the tv" 98
"of the two" 448
"of the u" 267
"of the union" 180
"of the united" 433
"of the universe" 283
"of the university" 116
"of the upcoming" 54
"of the us" 172
"of the usual" 61
"of the valley" 96
"of the various" 57
"of the very" 167
"of the victims" 68
"of the video" 84
"of the village" 63
"of the vote" 88
"of the wall" 94
"of the war" 115
"of the was" 51
"of the water" 270
"of the way" 768
"of the ways" 86
"of the weather" 79
"of the web" 65
"of the wedding" 68
"of the week" 1612
"of the weekend" 222
"of the west" 153
"of the western" 68
"of the white" 184
"of the who" 51
"of the whole" 265
"of the wild" 56
"of the will" 54
"of the wind" 68
"of the window" 91
"of the winter" 56
"of the woman" 78
"of the women" 93
"of the wonderful" 89
"of the woods" 194
"of the word" 309
"of the words" 87
"of the work" 269
"of the world" 2119
"of the world's" 206
"of the worlds" 51
"of the worst" 312
"of the year" 3263
"of the young" 105
"of their choice" 81
"of their life" 65
"of their lives" 186
"of their new" 58
"of their own" 515
"of their time" 73
"of their way" 56
"of their work" 53
"of them a" 64
"of them all" 152
"of them and" 401
"of them are" 574
"of them as" 127
"of them at" 76
"of them being" 68
"of them but" 196
"of them do" 53
"of them for" 109
"of them had" 83
"of them have" 198
"of them i" 388
"of them if" 56
"of them in" 232
"of them is" 207
"of them na" 170
"of them on" 90
"of them so" 117
"of them that" 75
"of them the" 127
"of them they" 68
"of them this" 66
"of them to" 156
"of them was" 109
"of them we" 53
"of them were" 225
"of them will" 124
"of them with" 78
"of them would" 64
"of them you" 68
"of these and" 54
"of these are" 114
"of these days" 337
"of these in" 59
"of these kids" 54
"of these people" 165
"of these things" 226
"of these two" 80
"of things and" 107
"of things but" 63
"of things i" 235
"of things in" 71
"of things that" 231
"of things to" 285
"of this and" 146
"of this article" 54
"of this as" 60
"of this blog" 241
"of this book" 181
"of this but" 73
"of this country" 69
"of this day" 53
"of this film" 55
"of this game" 80
"of this great" 59
"of this i" 172
"of this in" 66
"of this is" 351
"of this little" 54
"of this month" 133
"of this morning" 57
"of this na" 54
"of this new" 95
"of this one" 118
"of this place" 74
"of this post" 329
"of this project" 55
"of this series" 69
"of this story" 86
"of this stuff" 61
"of this the" 61
"of this to" 51
"of this was" 74
"of this week" 152
"of this world" 241
"of this year" 248
"of this year's" 81
"of those are" 56
"of those books" 60
"of those days" 367
"of those i" 75
"of those in" 114
"of those moments" 69
"of those nights" 74
"of those people" 219
"of those that" 89
"of those things" 307
"of those times" 73
"of those who" 449
"of thousands of" 259
"of tickets to" 54
"of time and" 321
"of time before" 105
"of time but" 63
"of time for" 119
"of time i" 158
"of time in" 147
"of time it" 55
"of time na" 57
"of time on" 87
"of time that" 58
"of time the" 75
"of time to" 417
"of time with" 82
"of time you" 53
"of times and" 62
"of times i" 77
"of to the" 59
"of today i" 65
"of touch with" 57
"of town and" 70
"of town for" 77
"of trying to" 304
"of u s" 180
"of up to" 101
"of us all" 60
"of us and" 198
"of us are" 388
"of us at" 163
"of us but" 72
"of us can" 119
"of us could" 62
"of us do" 59
"of us for" 53
"of us had" 79
"of us has" 73
"of us have" 286
"of us here" 66
"of us i" 152
"of us in" 171
"of us is" 114
"of us na" 90
"of us on" 53
"of us that" 109
"of us the" 70
"of us to" 155
"of us we" 86
"of us were" 135
"of us who" 362
"of us will" 129
"of us with" 56
"of us would" 89
"of using a" 61
"of using the" 65
"of view of" 55
"of waiting for" 60
"of waking up" 55
"of want to" 80
"of watching the" 58
"of water and" 177
"of water in" 65
"of water to" 102
"of ways to" 128
"of weeks ago" 283
"of weeks i" 56
"of what a" 106
"of what happened" 70
"of what has" 55
"of what he" 149
"of what i" 593
"of what is" 313
"of what it" 153
"of what makes" 59
"of what she" 78
"of what the" 217
"of what they" 173
"of what to" 86
"of what was" 137
"of what we" 307
"of what you" 336
"of when i" 128
"of where i" 52
"of where the" 59
"of which are" 185
"of which i" 194
"of which is" 184
"of which the" 56
"of which was" 79
"of which were" 86
"of who i" 92
"of who they" 53
"of who we" 62
"of who you" 107
"of why i" 80
"of will be" 60
"of wine and" 157
"of with nike" 134
"of women and" 73
"of women in" 90
"of women who" 60
"of work and" 166
"of work but" 84
"of work for" 65
"of work i" 81
"of work in" 60
"of work to" 212
"of working on" 64
"of working with" 68
"of writing a" 63
"of year i" 54
"of year old" 87
"of year when" 56
"of years ago" 239
"of years and" 74
"of years of" 54
"of you a" 93
"of you all" 68
"of you and" 430
"of you are" 394
"of you as" 67
"of you at" 80
"of you but" 111
"of you can" 97
"of you for" 199
"of you guys" 225
"of you have" 352
"of you i" 380
"of you if" 63
"of you in" 187
"of you is" 98
"of you know" 225
"of you may" 141
"of you my" 72
"of you na" 114
"of you not" 52
"of you on" 107
"of you out" 85
"of you rt" 51
"of you so" 77
"of you thanks" 52
"of you that" 226
"of you the" 91
"of you there" 52
"of you this" 54
"of you to" 273
"of you we" 66
"of you when" 70
"of you who" 898
"of you will" 170
"of you with" 75
"of you would" 66
"of you you" 106
"of young people" 67
"of your blog" 66
"of your body" 80
"of your book" 56
"of your business" 76
"of your choice" 224
"of your day" 107
"of your dreams" 96
"of your family" 70
"of your favorite" 274
"of your friends" 136
"of your head" 69
"of your heart" 88
"of your home" 75
"of your life" 727
"of your mind" 93
"of your mouth" 83
"of your music" 54
"of your new" 64
"of your own" 340
"of your support" 67
"of your time" 95
"of your tweets" 122
"of your videos" 71
"of your work" 133
"off a bridge" 59
"off a cliff" 75
"off all the" 75
"off and i" 125
"off and on" 93
"off and the" 57
"off as a" 66
"off at the" 222
"off by the" 70
"off for a" 161
"off for the" 186
"off from the" 104
"off from work" 87
"off i have" 54
"off i was" 55
"off i went" 53
"off if you" 74
"off in a" 120
"off in the" 288
"off into the" 99
"off my chest" 54
"off my list" 66
"off my mind" 60
"off na na" 69
"off of a" 71
"off of it" 53
"off of my" 116
"off of the" 296
"off of work" 106
"off of your" 55
"off on a" 106
"off on the" 151
"off right now" 60
"off so i" 75
"off thank you" 54
"off the air" 70
"off the bat" 67
"off the bench" 82
"off the bus" 63
"off the chain" 117
"off the charts" 78
"off the coast" 66
"off the couch" 81
"off the day" 53
"off the face" 54
"off the field" 111
"off the floor" 85
"off the grid" 82
"off the ground" 131
"off the heat" 75
"off the list" 57
"off the new" 57
"off the phone" 154
"off the road" 91
"off the table" 65
"off the top" 148
"off the wall" 98
"off to a" 538
"off to bed" 284
"off to do" 58
"off to get" 88
"off to my" 110
"off to school" 120
"off to see" 107
"off to sleep" 77
"off to the" 968
"off to work" 215
"off we went" 68
"off when i" 53
"off with a" 333
"off with some" 72
"off with the" 148
"off work and" 75
"office and the" 61
"office in the" 55
"office of the" 83
"officially done with" 68
"often as i" 59
"often do you" 107
"often in the" 51
"often than not" 128
"oh and a" 63
"oh and did" 53
"oh and i" 325
"oh and if" 61
"oh and the" 161
"oh and you" 53
"oh by the" 57
"oh come on" 75
"oh how i" 354
"oh i am" 79
"oh i didn't" 55
"oh i don't" 86
"oh i forgot" 74
"oh i get" 53
"oh i have" 82
"oh i just" 79
"oh i know" 191
"oh i love" 123
"oh i see" 151
"oh i think" 59
"oh i thought" 101
"oh i was" 69
"oh i will" 54
"oh it was" 58
"oh man i" 153
"oh my bad" 51
"oh my goodness" 287
"oh my gosh" 511
"oh my i" 274
"oh my this" 54
"oh my what" 52
"oh my you" 54
"oh no i" 195
"oh no i'm" 53
"oh no you" 58
"oh oh oh" 145
"oh ok i" 70
"oh okay i" 53
"oh thank you" 78
"oh that is" 55
"oh this is" 74
"oh wait i" 127
"oh well at" 51
"oh well i" 272
"oh well i'm" 53
"oh well it" 63
"oh what a" 112
"oh wow i" 58
"oh yea i" 56
"oh yeah and" 132
"oh yeah i" 278
"oh yeah i'm" 58
"oh yeah the" 52
"oh yes i" 139
"oh yes the" 51
"oh you know" 145
"oil and gas" 91
"oil in a" 196
"ok i am" 91
"ok i got" 53
"ok i guess" 67
"ok i have" 78
"ok i just" 66
"ok i know" 65
"ok i love" 52
"ok i think" 73
"ok i was" 59
"ok i will" 150
"ok if you" 70
"ok let me" 58
"ok now i" 57
"ok so i" 142
"ok this is" 52
"ok with it" 51
"ok with that" 98
"okay i have" 55
"okay i will" 92
"okay so i" 104
"okay with that" 101
"old and i" 64
"old and new" 106
"old are you" 160
"old enough to" 256
"old friends and" 65
"old r u" 69
"old to be" 61
"older i get" 71
"older than me" 98
"olive oil and" 193
"olive oil in" 82
"omg i'm so" 101
"omg i am" 93
"omg i can't" 97
"omg i cant" 60
"omg i have" 72
"omg i just" 176
"omg i know" 90
"omg i love" 302
"omg i was" 68
"omg it was" 53
"omg me too" 54
"omg omg omg" 256
"omg thank you" 54
"omg that is" 53
"omg this is" 72
"on a baking" 95
"on a beach" 78
"on a beautiful" 81
"on a bed" 72
"on a big" 100
"on a bike" 81
"on a bit" 51
"on a blog" 76
"on a boat" 131
"on a book" 76
"on a budget" 97
"on a bus" 109
"on a card" 52
"on a cold" 112
"on a computer" 64
"on a couple" 100
"on a cruise" 63
"on a daily" 321
"on a date" 278
"on a day" 220
"on a diet" 130
"on a different" 119
"on a farm" 55
"on a few" 239
"on a field" 60
"on a first" 56
"on a flight" 57
"on a friday" 350
"on a full" 56
"on a good" 164
"on a great" 216
"on a high" 89
"on a hot" 118
"on a journey" 77
"on a large" 60
"on a limb" 83
"on a little" 127
"on a long" 98
"on a lot" 134
"on a mission" 234
"on a monday" 159
"on a more" 98
"on a new" 497
"on a nice" 65
"on a panel" 53
"on a paper" 64
"on a personal" 82
"on a piece" 108
"on a plane" 281
"on a plate" 98
"on a positive" 62
"on a project" 127
"on a quest" 54
"on a rainy" 101
"on a recent" 65
"on a regular" 284
"on a road" 70
"on a roll" 195
"on a run" 84
"on a saturday" 379
"on a scale" 137
"on a school" 84
"on a show" 99
"on a side" 94
"on a single" 58
"on a small" 96
"on a song" 51
"on a stick" 80
"on a sunday" 305
"on a sunny" 79
"on a table" 76
"on a thursday" 75
"on a tour" 81
"on a track" 51
"on a train" 93
"on a trip" 121
"on a tuesday" 109
"on a very" 139
"on a walk" 79
"on a website" 54
"on a wednesday" 71
"on a weekly" 56
"on a whim" 88
"on a whole" 63
"on a wire" 92
"on account of" 68
"on all day" 63
"on all my" 68
"on all of" 200
"on all sides" 89
"on all the" 355
"on all things" 53
"on all your" 64
"on an island" 53
"on and i" 203
"on and it" 78
"on and off" 237
"on and on" 437
"on and so" 69
"on and the" 125
"on another note" 119
"on any given" 60
"on any of" 104
"on april th" 281
"on april the" 56
"on as a" 65
"on at am" 57
"on at least" 79
"on at pm" 128
"on at the" 256
"on august th" 90
"on behalf of" 441
"on being a" 78
"on blu ray" 72
"on board with" 110
"on both sides" 316
"on both the" 62
"on but i" 119
"on by a" 59
"on by and" 55
"on by the" 91
"on capitol hill" 66
"on christmas day" 72
"on christmas eve" 131
"on cinco de" 67
"on dancing with" 70
"on december th" 83
"on down and" 69
"on down to" 139
"on each of" 75
"on each other" 89
"on each side" 134
"on earth and" 58
"on earth i" 68
"on earth is" 107
"on easter sunday" 52
"on either side" 118
"on facebook and" 388
"on facebook for" 85
"on facebook i" 151
"on facebook or" 72
"on facebook so" 54
"on facebook that" 51
"on facebook to" 83
"on facebook www" 55
"on facebook you" 59
"on fb and" 106
"on fb i" 69
"on feb th" 57
"on february th" 98
"on for a" 182
"on for the" 197
"on fox news" 62
"on friday and" 196
"on friday at" 73
"on friday i" 146
"on friday morning" 55
"on friday night" 216
"on friday the" 104
"on from the" 61
"on getting the" 59
"on going to" 99
"on good morning" 53
"on hand to" 71
"on her and" 72
"on her back" 58
"on her blog" 204
"on her face" 179
"on her own" 173
"on her way" 134
"on here and" 85
"on here but" 54
"on here for" 54
"on here i" 113
"on here in" 163
"on him and" 78
"on his back" 110
"on his face" 239
"on his first" 62
"on his head" 108
"on his new" 52
"on his own" 263
"on his way" 255
"on hold for" 93
"on how i" 101
"on how many" 92
"on how much" 134
"on how the" 120
"on how to" 1021
"on how we" 58
"on how you" 157
"on i am" 111
"on i can't" 61
"on i don't" 74
"on i have" 115
"on i just" 82
"on i know" 58
"on i love" 118
"on i need" 54
"on i think" 112
"on i was" 110
"on i will" 64
"on if you" 130
"on in a" 159
"on in and" 94
"on in my" 194
"on in our" 51
"on in the" 615
"on in this" 65
"on in your" 63
"on it's own" 59
"on it's way" 105
"on it and" 390
"on it as" 60
"on it but" 153
"on it for" 119
"on it i" 370
"on it if" 57
"on it in" 75
"on it is" 121
"on it it" 98
"on it it's" 51
"on it lol" 54
"on it na" 113
"on it now" 71
"on it so" 125
"on it thanks" 57
"on it that" 63
"on it the" 119
"on it this" 56
"on it to" 70
"on it was" 114
"on it you" 68
"on its own" 251
"on its way" 207
"on january th" 76
"on july th" 119
"on june th" 175
"on last night" 87
"on long island" 56
"on low speed" 67
"on main street" 56
"on making it" 55
"on making the" 56
"on march st" 53
"on march th" 202
"on may st" 71
"on may th" 364
"on me and" 205
"on me but" 64
"on me for" 64
"on me i" 263
"on me na" 57
"on me that" 63
"on me the" 62
"on me when" 56
"on medium heat" 56
"on medium high" 60
"on medium speed" 63
"on monday and" 111
"on monday at" 60
"on monday i" 136
"on monday morning" 61
"on monday night" 92
"on monday the" 71
"on more than" 70
"on mother's day" 127
"on mothers day" 80
"on my arm" 94
"on my back" 181
"on my bday" 52
"on my bed" 162
"on my bike" 77
"on my birthday" 233
"on my blog" 575
"on my body" 54
"on my bucket" 53
"on my bus" 51
"on my calendar" 65
"on my car" 122
"on my card" 62
"on my chest" 64
"on my computer" 241
"on my couch" 114
"on my day" 102
"on my desk" 208
"on my door" 56
"on my dvr" 55
"on my end" 67
"on my face" 524
"on my facebook" 150
"on my favorite" 61
"on my fb" 102
"on my feet" 123
"on my first" 155
"on my flight" 67
"on my grind" 53
"on my hands" 131
"on my head" 159
"on my heart" 81
"on my ipad" 123
"on my iphone" 203
"on my ipod" 224
"on my kindle" 57
"on my knees" 58
"on my lap" 111
"on my laptop" 144
"on my last" 169
"on my left" 62
"on my level" 75
"on my life" 97
"on my list" 375
"on my lunch" 74
"on my mind" 798
"on my neck" 54
"on my nerves" 205
"on my new" 217
"on my next" 83
"on my other" 80
"on my own" 655
"on my page" 114
"on my part" 166
"on my personal" 100
"on my phone" 702
"on my plate" 89
"on my profile" 174
"on my right" 75
"on my shoulder" 87
"on my shoulders" 51
"on my show" 55
"on my side" 135
"on my site" 73
"on my team" 95
"on my timeline" 148
"on my tl" 227
"on my to" 129
"on my tv" 117
